Name,Price,Sold,Rating,Brand,Type,Source
Apevia ATX-PM1000W Premier 1000W 80+ Gold Certified Active PFC ATX Semi-Modular Gaming Power Supply…,3103,144,4.5,apevia,Power Supply,Amazon
"CORSAIR RM Series (2021), RM750, 750 Watt, 80 Plus Gold Certified, Fully Modular Power Supply",4244,1562,4.7,corsair,Power Supply,Amazon
Thermaltake Toughpower GF1 650W 80+ Gold SLI/ CrossFire Ready Ultra Quiet 140mm Hydraulic Bearing Smart Zero Fan Full Modular Power Supply 10 Year Warranty PS-TPD-0650FNFAGU-1,3031,3138,4.6,thermaltake,Power Supply,Amazon
"ARESGAME AGV Series 500W Power Supply, 80 Plus Bronze Certified, Non Modular Power Supply, 5 Year Warranty",1533,4990,4.7,aresgame,Power Supply,Amazon
"ARESGAME AGV Series 500W Power Supply, 80 Plus Bronze Certified, Non Modular Power Supply, 5 Year Warranty",1533,4990,4.7,aresgame,Power Supply,Amazon
"EVGA 600 BR, 80+ Bronze 600W, 3 Year Warranty, Power Supply 100- BR-0600-K1",2496,4369,4.7,evga,Power Supply,Amazon
"Cooler Master MasterWatt 750 Watt Semi-fanless Modular Power Supply, 80 Plus Bronze Certified",3566,2439,4.6,cooler master,Power Supply,Amazon
"EVGA 600 W3, 80+ White 600W, 3 Year Warranty, Power Supply, 100-W3-0600-K1",2497,444,4.6,evga,Power Supply,Amazon
"Vetroo AL-MESH-7C White Compact ATX PC Case, Front Power Supply, Top 360mm Radiator Support, Type-C & USB 3.0 I/O Panel, High-Airflow Mesh Gaming Case w/ Rear 120mm ARGB & PWM Fan",4851,10,5,vetroo,Power Supply,Amazon
"EVGA 500 W1, 80+ WHITE 500W Power Supply( 100-W1-0500-KR)",2032,12370,4.7,evga,Power Supply,Amazon
Thermaltake Smart BM2 650W 80+ Bronze Intel Skylake’s C6/C7 States & ErP Ready 140mm Quiet Fan Japanese Capacitor Semi Modular Power Supply 5 Year Warranty PS-SPD-0650MNFABU-1,2318,1270,4.6,thermaltake,Power Supply,Amazon
"Segotep 750W PCIe 5.0 Full Modular 80 Plus Gold PSU ATX 3.0 Gaming Power Supply, 12VHPWR Cable, Silent Fan",3566,425,4.6,segotep,Power Supply,Amazon
"1800W Mining Power Supply,ATX PC PSU Supports 6 GPU for Bitmain Ethereum Bitcoin Miner Rigs 110V-240V Power Adapter with 2x12AWG to 4x18 AWG Heavy Duty Power Cable",2853,14,3.4,lemincrash,Power Supply,Amazon
"Ratuforez 220W Power Supply Replacement for Dell Inspiron 3647 660s Vostro 270 Gateway SX2300 Acer X1420 X3400 Aspire X1200 X1300 Veriton X2110 X2610 eMachines L1200 L1210 L1300 Series, R82HS R82H5",1589,52,4.2,ratuforez,Power Supply,Amazon
New Slim AC 230W Charger Fit for Asus ROG Zephyrus GX501 GL703 GX701 2S 3S GL504GS GM501 GX501VI GX501VI-XS75 GX501VI-XS74 GX501VI-GZ027T GX501VI-GZ043T Laptop Power Supply Adapter Cord,1739,3,3.4,new slim,Power Supply,Amazon
"EVGA 450 W3, 80+ White 450W, 3 Year Warranty, Power Supply, 100-W3-0450-K1",1783,116,4.7,evga,Power Supply,Amazon
ARESGAME 550W Power Supply 80Plus Bronze PSU Non-Modular,1612,974,4.6,aresgame,Power Supply,Amazon
"Cooler Master MWE White 450 80+ White 450W PSU with HDB Silent 120mm Fan, Single +12V Rail, Flat Black Cables",1783,865,4.6,cooler master,Power Supply,Amazon
"Cooler Master G800 Gold Power Supply, 800W 80+ Gold Efficiency, Intel ATX Version 2.52, Fixed Flat Black Cables Quiet HDB Fan, 5 Year Warranty",4101,20,4.4,cooler master,Power Supply,Amazon
"Corsair CX750F RGB, 750 Watt, 80 PLUS Bronze, Fully Modular RGB Power Supply",4993,2969,4.7,corsair,Power Supply,Amazon
"GAMEMAX 1300W Power Supply, Fully Modular, 80+ Platinum Certified, PCIe 5.0, ARGB Aura Sync, 10 Year Warranty, RGB-1300",8560,5586,4.5,gamemax,Power Supply,Amazon
"Cooler Master V650 Gold V2 Full Modular,650W, 80+ Gold Efficiency, Semi-fanless Operation, 16AWG PCIe high-Efficiency Cables, 10 Year Warranty",4637,478,4.7,cooler master,Power Supply,Amazon
Segotep 700W Gaming Power Supply 80 Plus Gold Certified PSU with Silent 120mm Fan,2710,664,4.5,segotep,Power Supply,Amazon
"ARESGAME AGT Series 1000W Power Supply, 80+ Gold Certified, Fully Modular, FDB Fan, Compact 140mm Size, 10 Year Warranty, ATX Gaming Power Supply",4637,4990,4.7,aresgame,Power Supply,Amazon
TekPower TP350 23 Amp DC 13.8V Switching Power Supply with Cigarette Plug,3210,242,4.6,tekpower,Power Supply,Amazon
"Super Flower Leadex III Gold ARGB PRO 650W 80+ Gold, Patented Universal 9Pin Super Connector, ECO Fanless & Silent Mode, Full Modular Power Supply, Fluid Dynamic Bearing Fan,SF-650F14RG V2.0",3923,44,4.8,super flower leadex,Power Supply,Amazon
Apevia CAPTAIN550 ATX Power Supply with All Black Cables,1141,184,4.2,apevia,Power Supply,Amazon
Coolmax I-500 500W ATX 12V V2.0 Power Supply(not compatible with PCI-E),951,891,4.2,coolmax,Power Supply,Amazon
"EVGA 850 GQ, 80+ GOLD 850W, Semi Modular, EVGA ECO Mode, 5 Year Warranty, Power Supply 210-GQ-0850-V1,Black",4447,583,4.7,evga,Power Supply,Amazon
"Thermaltake Smart 500W 80+ White Certified PSU, Continuous Power with 120mm Ultra Quiet Cooling Fan, ATX 12V V2.3/EPS 12V Active PFC Power Supply PS-SPD-0500NPCWUS-W",1426,18678,4.6,thermaltake,Power Supply,Amazon
"EVGA SuperNOVA 750 GT, 80 Plus Gold 750W, Fully Modular, Auto Eco Mode with FDB Fan, 7 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-GT-0750-Y1",5350,15871,4.8,evga,Power Supply,Amazon
"JINGMAIDA Switching Power Supply 2000W with PFC 110-240V AC to DC Power Supply 24V 83Amp 2000W for CCTV, Radio, Computer Project, LED Strip Lights, 3D Printer",9987,2,5,jingmaida,Power Supply,Amazon
"GAMEMAX 1050W Power Supply, Fully Modular, 80+ Gold Certified, ARGB SYNC with Motherboard, RGB-1050",5707,5586,4.5,gamemax,Power Supply,Amazon
"220W Power Supply Unit for HP Pavilion Slimline S5 S5-1xxx TouchSmart 310-1205la Desktop PC, 633195-001 633193-001 633196-001,PCA222 PCA322 FH-ZD221MGR",1640,67,4.3,ratuforez,Power Supply,Amazon
"Pystar 1000W Power Supply 80+ Gold Full Modular PSU,ES1000",4637,744,4.5,pystar,Power Supply,Amazon
"EVGA SuperNOVA 1300 G2 80+ GOLD, 1300W Fully Modular NVIDIA SLI and Crossfire Ready 10 Year Warranty Power Supply 120-G2-1300-XR",10689,948,4.7,evga,Power Supply,Amazon
"EVGA Supernova 1600 G+, 80+ Gold 1600W, Fully Modular, 10 Year Warranty, Includes Free Power On Self Tester, Power Supply 220-GP-1600-X1",11771,185,4.5,evga,Power Supply,Amazon
ASUS ROG Thor 850 Certified 850W Fully-Modular RGB Power Supply with LiveDash OLED Panel,4993,4644,4.7,asus,Power Supply,Amazon
"Corsair CX-M Series, CX750M, Modular Power Supply, 80 Plus Bronze, Black",3210,274,4.8,corsair,Power Supply,Amazon
"EVGA 210-GQ-1000-V1,1000 GQ, 80+ GOLD 1000W, Semi Modular, EVGA ECO Mode, 5 Year Warranty, Power Supply,Black",6063,1409,4.7,evga,Power Supply,Amazon
"APEVIA VENUS450W 450W ATX Power Supply with Auto-Thermally Controlled 120mm Fan, 115/230V Switch, All Protections",927,329,4.3,apevia,Power Supply,Amazon
"ASUS ROG Thor 1000W Platinum II Fully Modular Power Supply (1000 Watt, 80+ Platinum, Lambda A++ Certified, ROG Heatsinks, 135mm PWM Fan, 0dB Mode, OLED Panel, Sleeved Cables, Aura Sync)",11343,58,4.4,asus,Power Supply,Amazon
CERRXIAN 30cm ATX 20 Pin to 24 Pin Power Supply Adapter Computer PC Cable,356,6,4.8,cerrxian,Power Supply,Amazon
"Apevia ATX-PR800W Prestige 800W 80+ Gold Certified, RoHS Compliance, Active PFC ATX Gaming Power Supply",2389,1608,4.5,apevia,Power Supply,Amazon
"Raidmax Power Supply 80 Plus Gold Certified PSU, 600W Full Modular Aerocool PC PowerSupply - Cobra Gold, High Profile 600 Watt Desktop Gaming Power Supplies with Fan and Japanese Capacity, RX-600AE",2496,15,4.9,raidmax,Power Supply,Amazon
"EVGA 700 GD, 80+ GOLD 700W, 5 Year Warranty, Power Supply 100-GD-0700-V1",3566,1192,4.7,evga,Power Supply,Amazon
Coolmax I-400 400W ATX 12V V2.0 Power Supply (not Compatible with PCI-E),660,1069,4.2,coolmax,Power Supply,Amazon
"EVGA 550 BP, 80+ Bronze 550W, 3 Year Warranty, Compact 120mm Size, Power Supply 100-BP-0550-K1",2318,10,4.9,evga,Power Supply,Amazon
"EVGA 510 BP, 80+ BRONZE 500W + 10W, 3 Year Warranty, Power Supply 100-BP-0510-K1",2781,776,4.6,evga,Power Supply,Amazon
"Apevia ATX-ES700-RGB Essence 700W ATX Semi-Modular Gaming Power Supply with Auto-Thermally Controlled 120mm RGB Fan, 115/230V Switch, All Protections",1747,36,4.5,apevia,Power Supply,Amazon
"Computer PC Power Supply Tester, ATX/ITX/IDE/HDD/SATA/BYI Connectors Power Supply Tester, 1.8'' LCD Screen (Aluminum Alloy Enclosure)",570,1188,4.6,fuhengli,Power Supply,Amazon
"LC-Power 1000W Power Suply Super Silent Modular Serie 80+ Gold PSU Full Modular 1000 Watt, Active PFC ATX, 120mm Fan LC1000M",4636,60,4.5,lc-power,Power Supply,Amazon
"Apevia ATX-SR600W Spirit 600W ATX Power Supply with Auto-Thermally Controlled 120mm White LED Fan, 115/230V Switch, All Protections",1283,9,3.2,apevia,Power Supply,Amazon
"Power Supply 600W 80+ Bronze Certified PSU (ARESGAME, AGW600)",1783,219,4.3,fuhengli,Power Supply,Amazon
850W Power Supply 80+ Gold PSU Fully Modular ATX PSU,3923,3862,4.7,aresgame,Power Supply,Amazon
"Apevia ATX-ES700-WH Essence 700W ATX Semi-Modular Gaming Power Supply with Auto-Thermally Controlled 120mm Black Fan, 115/230V Switch, All Protections, White Casing",1604,35,3.8,apevia,Power Supply,Amazon
"EVGA 750 BQ, 80+ BRONZE 750W, Semi Modular, 5 Year Warranty, Includes FREE Power On Self Tester, Power Supply 110-BQ-0750-V1",2853,2028,4.6,evga,Power Supply,Amazon
"CO-Z Step Up & Down Transformer 3000W, PC & Appliances Uninterruptible Power Supply Outlet Accessory, 110V to 220V/220V to 110V Voltage Converter w 5V USB Outlets Ports, US, & Universal Sockets",3566,99,4.3,co-z,Power Supply,Amazon
Segotep 1250W Power Supply Fully Modular 80+ Gold PSU with 140mm Smart Fan,6420,158,3.9,segotep,Power Supply,Amazon
"20/24 4/6/8 Pin Computer PC Power Supply Tester with LCD Display and Buzzer for ATX, ITX, BTX, PCI E, SATA, HDD",648,84,4.3,ashata,Power Supply,Amazon
Apevia ATX-GX850W Galaxy 850W 80+ Gold Certified Active PFC ATX Semi-Modular Gaming Power Supply…,2496,47,4.2,apevia,Power Supply,Amazon
"Redragon PSU006 80+ Gold 750 Watt ATX Fully Modular Power Supply w/ 80 Plus Gold Certified, Compact 160mm Size and Low Noise RGB Fan 0 RPM, 100% Japanese Capacitors, Full Mod Cables, White",4280,35,4.7,redragon,Power Supply,Amazon
MSI MPG A850GF Gaming Power Supply - Full Modular - 80 PLUS Gold Certified 850W - 100% Japanese 105°C Capacitors - Compact Size - ATX PSU,4779,1686,4.7,msi,Power Supply,Amazon
"be quiet! Dark Power Pro 12 1500W, BN647, 80 PLUS Titanium efficiency, power supply, ATX, fully digital, modular, virtually inaudible Silent Wings fan",16016,283,4.7,be quiet!,Power Supply,Amazon
"Segotep 850W PCIe 5.0 Full Modular 80 Plus Gold PSU ATX 3.0 Gaming Power Supply, 12VHPWR Cable, Silent Fan Mode",4993,308,4.5,segotep,Power Supply,Amazon
Thermaltake Toughpower PF1 650W 80+ Platinum Single Side SMD Compact Design Ultra Quiet 120mm Hydraulic Bearing Smart Zero Fan Full Modular Power Supply PS-TPD-0650FNFAPU-1,3816,18678,4.6,thermaltake,Power Supply,Amazon
"4U 2000W Mining Power Supply with Dual Fan,ATX Miner PSU Support 8 GPU for Bitmain Ethereum Bitcoin Mining Rigs 110V-240V Power Adapter with 12AWG Bold Wire",2139,32,4,lemincrash,Power Supply,Amazon
L305P-01 NH493 305W Power Supply Replacement PSU for Dell Optiplex 360 380 580 745 755 760 780 960 MT Mini Tower N305P-06 F305P-00 L305P-03 H305P-02 N305P-06 PS-6311-5DF-LF MH595 XK215 P192M,1783,32,3.9,ratuforez,Power Supply,Amazon
"LXun 220W Power Supply Unit for HP Pavilion Slimline S5 Series,S5-1xxx S5-1024 Desktop PC S5-1110d S5-1002la S5-1010 TouchSmart 310-1205la, 633195-001 633196-001 633193-001,PCA222 FH-ZD221MGR PCA322",1319,1,5,lxun,Power Supply,Amazon
Thermaltake Toughpower GX1 RGB 500W Gold SLI/ CrossFire Ready Continuous Power RGB LED ATX12V v2.4 / EPS v2.92 80 PLUS Gold Certified 5 Year Warranty Non Modular Power Supply PS-TPD-0500NHFAGU-1,2674,1780,4.6,thermaltake,Power Supply,Amazon
NZXT C750 PSU (2022) - PA-7G1BB-US - 750 Watt PSU - 80+ Gold Certified - Fully Modular - Sleeved Cables - ATX Gaming Power Supply,3923,61,4.6,nzxt,Power Supply,Amazon
Smartbuy 1000W LED Fan Silent PC ATX Power Supply PSU SATA 12V PCI-E w/Auto Fan Speed Control w/Multi-Function Protection (RGB LED),2602,32,4.1,smartbuy,Power Supply,Amazon
Thermaltake TR2 430W ATX 12 V2.3 Power Supply W0070RU-04,1378,1630,4.6,thermaltake,Power Supply,Amazon
200W AC Charger Fit for HP Omen Pavilion 15 16 17 15t 17t G3 G4 G5 G6 G7 G8 Zbook 15 17 ZBook Fury Create Studio Envy 15 2020 Victus 16 TPN-DA10 Gaming Laptop Power Adapter Supply,2952,18,4.1,molidz,Power Supply,Amazon
Thermaltake Toughpower PF1 750W 80+ Platinum Single Side SMD Compact Design Ultra Quiet 120mm Hydraulic Bearing Smart Zero Fan Full Modular Power Supply PS-TPD-0750FNFAPU-1,4387,18678,4.6,thermaltake,Power Supply,Amazon
Raidmax Hybrid 2 RX-730SS 730W ATX12V V2.2/EPS12V SLI Ready Crossfire Ready Modular 130mm LED Fan Power Supply,2139,160,4.4,raidmax,Power Supply,Amazon
"EVGA Supernova 1300 G+, 80+ Gold 1300W, Fully Modular, 10 Year Warranty, Includes Free Power On Self Tester, Power Supply 220-GP-1300-X1",8270,321,4.5,evga,Power Supply,Amazon
"EVGA Supernova 650 G7, 80 Plus Gold 650W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 130mm Size, Power Supply 220-G7-0650-X1",4422,67,4.4,evga,Power Supply,Amazon
Apevia SFX-AP500W Mini ITX Solution/Micro ATX/SFX 500W Power Supply,1248,176,4,apevia,Power Supply,Amazon
Raidmax Cobra RX-700AC-B 700W 80 Plus Bronze ATX12V 2.3 & EPS12V Power Supply,1783,281,4.5,raidmax,Power Supply,Amazon
"Corsair RMX White Series (2018), RM750x, 750 Watt, 80+ Gold Certified, Fully Modular Power Supply - White",5172,7073,4.8,corsair,Power Supply,Amazon
"EVGA 600 Ba, 80 Plus Bronze 600w, Power Supply 100-Ba-0600-K1",2652,999,4.7,evga,Power Supply,Amazon
"Cooler Master V850 SFX Gold Full Modular, 850W, 80+ Gold Efficiency, ATX Bracket Included, Quiet FDB Fan, SFX Form Factor, 10 Year Warranty",5136,667,4.5,cooler master,Power Supply,Amazon
Thermaltake Toughpower GF1 ARGB 750W 80+ Gold 16.8 Million Colors 18 Addressable LEDs 5V Motherboard Sync/Analog Controlled SLI Full Modular Power Supply PS-TPD-0750F3FAGU-1,4101,1459,4.5,thermaltake,Power Supply,Amazon
"Cooler Master MWE Gold 750 V2 Full Modular, 750W, 80+ Gold Efficiency, 2 EPS Connectors, 120mm HDB Fan, Semi-fanless Operation, 5 Year Warranty",3852,1305,4.4,cooler master,Power Supply,Amazon
"Apevia TFX-AP300W Standard Flex ATX 300W Power Supply - 115-230V AC, 1 x 20/24Pin Main Power, 1 x 12V(P4), 3 x Pheripheral, 3 x SATA, 1 x Floppy",1141,270,4.4,apevia,Power Supply,Amazon
"Apevia ATX-JP800W Jupiter 800W 80 Plus Bronze Certified Active PFC ATX Gaming Power Supply, Supports Dual/Quad Core CPUs, SLI/Crossfire/Haswell, 3 Year Warranty",2139,208,4.5,apevia,Power Supply,Amazon
"1600W Mining Power Supply,110V-220V PC PSU Mining Rigs Power Supply Support 6 GPU Card for BTC ETH ETC ZEC ZCASH DGB XMR Miner with Cooling Fan",2139,2,3.1,senlifang,Power Supply,Amazon
SDTC Tech 24-Pin ATX Power Supply Jumper Bridge Tool PSU Test Starter Without Being Plugged Into The Motherboard,195,269,4.7,sdtc,Power Supply,Amazon
Apevia ATX-SN1050W Signature 1050W 80+ Bronze Certified Active PFC ATX Modular Gaming Power Supply,2603,272,4.3,apevia,Power Supply,Amazon
"EVGA 550 B5, 80 Plus BRONZE 550W, Fully Modular, EVGA ECO Mode, 5 Year Warranty, Compact 150mm Size, Power Supply 220-B5-0550-V1",3420,829,4.7,evga,Power Supply,Amazon
"EVGA 500 BA, 80+ BRONZE 500W, 3 Year Warranty, Power Supply 100-BA-0500-K1",2318,786,4.8,evga,Power Supply,Amazon
MSI MPG A750GF White Gaming Power Supply - Full Modular - 80 PLUS Gold Certified 750W - 100% Japanese 105°C Capacitors - Compact Size - White Color ATX PSU,4993,19,4.6,msi,Power Supply,Amazon
"Corsair RMX Series, RM850x, 850 Watt, 80+ Gold Certified, Fully Modular Power Supply (Low Noise, Zero RPM Fan Mode, 105°C Capacitors, Fully Modular Cables, Compact Size) Black",7847,12502,4.8,corsair,Power Supply,Amazon
"Asiahorse Power Supply Sleeved Cable for Power Supply Extension Cable Wire Kit 1x24-PIN/ 2x8-PIN (4+4) M/B,3x8-PIN (6+2) PCI-E 30cm Length with Combs(PUEPLE-6KIT)",1069,1977,4.7,asiahorse,Power Supply,Amazon
"2000W Mining PC Power Supply Bitcoin Miner Power, ATX PSU Supports 8 Video Card for ETH BTC ETC,110V-220V with Fan Mining Gear Supply",3210,1,5,senlifang,Power Supply,Amazon
TEAMGROUP T-Force Vulcan Z DDR4 DRAM 16GB Kit (2x8GB) 3200MHz Desktop Memory Module (PC4-25600) CL16 Ram (Gray) - TLZGD416G3200HC16FDC01,1604,12200,4.7,teamgroup,RAM,Amazon
TEAMGROUP T-Force Zeus DDR4 SODIMM 32GB 3200MHz (PC4-25600) 260 Pin CL16 Laptop OC Memory Module Ram - TTZD432G3200HC16F-S01,3388,1917,4.7,teamgroup,RAM,Amazon
Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3200MHz C16 Desktop Memory Kit - Black (CMK16GX4M2B3200C16),1783,73503,4.8,corsair,RAM,Amazon
Corsair Vengeance RGB Pro 32GB (2x16GB) DDR4 3200 (PC4-25600) C16 Desktop memory – Black,3923,3981,4.8,corsair,RAM,Amazon
Corsair Vengeance RGB Pro SL 32GB (2x16GB) DDR4 3600 (PC4-28800) C18 1.35V Desktop Memory - White (CMH32GX4M2D3600C18W),3745,1158,4.8,corsair,RAM,Amazon
Corsair Vengeance RGB Pro 32GB (2x16GB) DDR4 3600 (PC4-28800) C18 AMD Optimized Memory – Black,4101,6866,4.8,corsair,RAM,Amazon
Corsair Vengeance RGB PRO 16GB (2x8GB) DDR4 3200MHz C16 LED Desktop Memory - Black,2496,38001,4.9,corsair,RAM,Amazon
TEAMGROUP T-Force Vulcan Z DDR4 DRAM 16GB Kit (2x8GB) 3200MHz Desktop Memory Module (PC4-25600) CL16 Ram (Gray) - TLZGD416G3200HC16FDC01,1604,12122,4.7,teamgroup,RAM,Amazon
CORSAIR Vengeance DDR5 32GB (2x16GB) DDR5 5600 (PC5-44800) C36 1.25V Intel XMP Memory - Black,4993,423,4.8,corsair,RAM,Amazon
Crucial RAM 32GB Kit (2x16GB) DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT2K16G4SFRA32A,3689,20097,4.8,crucial,RAM,Amazon
Crucial RAM 32GB Kit (2x16GB) DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Desktop Memory CT2K16G4DFRA32A,3245,3540,4.7,crucial,RAM,Amazon
Kingston FURY Renegade 128GB (4x32GB) 3600MHz DDR4 CL18 Desktop Memory Kit of 4 KF436C18RBK4/128,16441,255,4.7,kingston,RAM,Amazon
TEAMGROUP T-Force Delta RGB DDR4 16GB (2x8GB) 3600MHz (PC4-28800) CL18 Desktop Gaming Memory Module Ram TF4D416G3600HC18JDC01 - White,2246,8205,4.8,teamgroup,RAM,Amazon
Corsair CMK32GX4M2A2400C16 Vengeance LPX 32GB (2x16GB) DDR4 2400 (PC4-19200) C16 for DDR4 Systems - Black,3210,62310,4.8,corsair,RAM,Amazon
Silicon Power Value Gaming DDR4 RAM 16GB (8GBx2) 3200MHz (PC4 25600) CL16 1.35V Desktop Memory Module with Heatsink Camouflage Grey SP016GXLZU320BDAJ5,1461,1444,4.7,silicon,RAM,Amazon
TEAMGROUP Elite DDR4 16GB Kit (2 x 8GB) 3200MHz PC4-25600 CL22 Unbuffered Non-ECC 1.2V SODIMM 260-Pin Laptop Notebook PC Computer Memory Module Ram Upgrade - TED416G3200C22DC-S01,1390,6510,4.8,teamgroup,RAM,Amazon
OWC 4.0GB DDR3 ECC-R PC10600 1333MHz SDRAM Memory Upgrade Module Compatible with Mac Pro 2009-2012 (OWC1333D3MPE4GB),927,5,4.3,owc,RAM,Amazon
Corsair Vengeance LPX 16GB (2 X 8GB) DDR4 3200 (PC4-25600) C16 1.35V Desktop Memory - Black,1890,1637,4.8,corsair,RAM,Amazon
G.Skill Trident Z RGB Series 32GB (2 x 16GB) 288-Pin SDRAM DDR4 3600 CL18-22-22-42 1.35V Dual Channel Desktop Memory F4-3600C18D-32GTZR,3923,1098,4.8,g.skill,RAM,Amazon
Silicon Power Value Gaming DDR4 RAM 32GB (16GBx2) 3200MHz (PC4 25600) 288-pin CL16 1.35V UDIMM Desktop Memory Module with Heatsink Grey SP032GXLZU320BDAJ7,2353,567,4.6,silicon,RAM,Amazon
"Corsair Vengeance RGB DDR5 32GB (2x16GB) 5200MHz C40 Intel Optimized Desktop Memory (Dynamic Ten-Zone RGB Lighting, Onboard Voltage Regulation, Custom XMP 3.0 Profiles, Tight Response Times) Black",5528,94,4.1,corsair,RAM,Amazon
DDR4 RAM 3200MHz 8GB CL18 (PC4-25600) 1.35V DDR4 UDIMM Kit de Memoria de escritorio de aluminio PCB Verde,1426,111,4.5,gloway,RAM,Amazon
Kimtigo DDR4 16GB Laptop Dram 2666MHz (PC4-21300) CL19 (Compatible with 2400MHz or 2133MHz) 1.2V Notebook (SODIMM) RAM Non-ECC Unbuffered Single Rank 260 Pin PC Computer Memory Module Upgrade,1248,444,4.6,kimtigo,RAM,Amazon
Crucial RAM 32GB DDR5 4800MHz CL40 Laptop Memory CT32G48C40S5,4619,510,4.8,crucial,RAM,Amazon
G.SKILL 32GB (2 x 16GB) Ripjaws V Series DDR4 PC4-25600 3200MHz for Intel Z170 Platform Desktop Memory Model F4-3200C16D-32GVK,2960,3860,4.8,g.skill,RAM,Amazon
TEAMGROUP T-Create Classic 10L DDR4 16GB Kit (2 x 8GB) 3200MHz (PC4 25600) CL22 Desktop Memory Module Ram - TTCCD416G3200HC22DC01,1533,1592,4.6,teamgroup,RAM,Amazon
v-Color Prism Pro DDR4 32GB (16GBx2) 3600MHz (PC4-28800) CL18 RGB Gaming Desktop Ram Memory Module UDIMM Hynix IC Single Rank - Glacier White (TL1636818A-E6PRWWK),4173,1311,4.6,v-color,RAM,Amazon
"Kingston FURY Beast 32GB 3200MHz DDR4 CL16 Desktop Memory Single Stick KF432C16BB/32,Black",3210,2063,4.8,kingston,RAM,Amazon
Silicon Power DDR4 32GB (16GBx2) 3200MHz (PC4-25600) CL22 SODIMM 260-Pin 1.2V Gaming Laptop RAM Notebook Computer Memory SU032GBSFU320F22AF,2460,116,4.6,silicon power,RAM,Amazon
Crucial RAM 32GB Kit (2x16GB) DDR5 4800MHz CL40 Desktop Memory CT2K16G48C40U5,4708,469,4.6,crucial,RAM,Amazon
"Kingston Fury Beast 32GB (2x16GB) 4800MT/s DDR5 CL38 Kit of 2 Desktop Memory KF548C38BBK2-32, Black",5230,1084,4.7,kingston,RAM,Amazon
TEAMGROUP T-Force Vulcan Z DDR4 32GB Kit (2x16GB) 3200MHz (PC4-25600) CL16 Desktop Memory Module Ram TLZBD432G3200HC16FDC01 Black,2710,12122,4.7,teamgroup,RAM,Amazon
Crucial RAM 8GB DDR4 2666 MHz CL19 Desktop Memory CT8G4DFRA266,690,15602,4.7,crucial,RAM,Amazon
Silicon Power DDR4 32GB (16GBx2) 3200MHz (PC4-25600) CL22 SODIMM 260-Pin 1.2V Gaming Laptop RAM Notebook Computer Memory,2460,361,4.6,silicon power,RAM,Amazon
Silicon Power DDR4 RAM 16GB (8GBx2) Turbine 3200MHz (PC4 25600) 288-pin CL16 1.35V UDIMM Desktop Memory Module (SP016GXLZU320BDA),1461,1789,4.6,silicon power,RAM,Amazon
G.Skill Trident Z RGB Series 32GB (2 x 16GB) 288-Pin SDRAM (PC4-25600) DDR4 3200 CL16-18-18-38 1.35V Dual Channel Desktop Memory Model F4-3200C16D-32GTZR,3923,2873,4.8,g.skill,RAM,Amazon
CORSAIR VENGEANCE RGB PRO 32GB (2x16GB) DDR4 3600 (PC4-28800) C18 Desktop Memory – Black,3745,2289,4.8,corsair,RAM,Amazon
【DDR3 RAM】 Gigastone Desktop RAM 32GB (4x8GB) DDR3 32GB DDR3-1600MHz PC3-12800 CL11 1.5V UDIMM 240 Pin Unbuffered Non ECC for PC Computer Desktop Memory Module Ram Upgrade Kit (Desktop ONLY),2139,294,4.7,gigastone,RAM,Amazon
TEAMGROUP Elite DDR3 16GB Kit (2x8GB) 1600MHz (PC3-12800) CL11 Unbuffered Non-ECC 1.5V UDIMM 240 Pin PC Computer Desktop Memory Module Ram Upgrade - TED316G1600C11DC01,927,4166,4.7,teamgroup,RAM,Amazon
G.Skill F4-3200C16D-16GTZR Trident Z RGB Series 16 GB (8 GB x 2) DDR4 3200 MHz PC4-25600 CL16 Dual Channel Memory Kit - Black with Full Length RGB LED Light bar,2461,8093,4.8,g.skill,RAM,Amazon
G.Skill RipJaws V Series 16GB (2 x 8GB) 288-Pin SDRAM DDR4 3200 CL16-18-18-38 1.35V Dual Channel Desktop Memory F4-3200C16D-16GVKB,1783,4496,4.8,g.skill,RAM,Amazon
A-Tech 32GB Kit (2 x 16GB) 2Rx4 PC3-14900R DDR3 1866MHz / 1867MHz ECC Registered DIMM 240-Pin DR x4 Dual Rank RDIMM 1.5V Server Workstation Memory RAM Upgrade Stick Modules (A-Tech Enterprise Series),1854,52,4.3,a-tech,RAM,Amazon
G.Skill Ripjaws X Series 16 GB (2 x 8 GB) 240-Pin SDRAM (PC3-12800) DDR3 1600 CL10-10-10-30 1.50V Dual Channel Desktop Memory Model F3-12800CL10D-16GBXL,1533,1699,4.8,g.skill,RAM,Amazon
G.Skill Trident Z5 RGB Series (Intel XMP) 32GB (2 x 16GB) 288-Pin SDRAM DDR5 6000 CL36-36-36-96 1.35V Dual Channel Desktop Memory F5-6000J3636F16GA2-TZ5RK (Matte Black),6063,252,4.4,g.skill,RAM,Amazon
Buyers Products 8895300 Drill-Free Light Bar Cab Mount For Dodge/RAM 1500-4500 (2010-2018),11397,6,5,buyers,RAM,Amazon
